customer_id,recency,frequency,monetary,avg_order_value,tenure_days
14224,26,5,831.98,7.1722413793103446,154
14225,70,4,2031.07,23.617093023255812,261
14226,77,1,770.34,24.84967741935484,1
14227,50,5,3017.75,14.939356435643564,255
14228,73,3,745.5,19.61842105263158,108
14229,39,4,1046.84,32.71375,68
14230,71,3,979.8000000000001,29.69090909090909,112
14231,86,1,309.91,16.31105263157895,1
14233,101,3,1441.55,37.935526315789474,178
14235,134,4,1573.13,22.79898550724638,121
14236,8,4,1253.78,35.82228571428571,133
14237,9,2,471.14,18.12076923076923,217
14238,298,2,287.38,57.476,72
14239,67,10,1882.3200000000002,19.207346938775512,303
14240,59,1,357.15000000000003,18.797368421052635,1
14241,332,1,120.0,60.0,1
14243,1,8,4842.28,21.053391304347826,110
14244,296,1,366.41999999999996,22.901249999999997,1
14247,40,4,616.79,6.632150537634408,146
14248,95,2,730.37,18.727435897435896,55
14249,46,12,5400.461,19.854636029411765,268
14252,17,1,350.99,35.099000000000004,1
14253,129,2,363.40000000000003,30.283333333333335,129
14254,68,1,601.03,26.13173913043478,1
14255,182,1,1000.63,1000.63,1
14256,127,3,1491.73,18.646625,202
14257,16,4,2854.73,21.303955223880596,268
14258,31,16,19381.36,102.54687830687831,340
14260,107,3,824.28,16.16235294117647,77
14263,59,1,322.93,20.183125,1
14264,15,4,1183.39,19.08693548387097,232
14265,100,2,843.1700000000001,17.566041666666667,147
14266,64,1,40.56,40.56,1
14268,106,1,354.85,18.676315789473687,1
14269,75,1,295.73,18.483125,1
14271,45,1,101.86,3.637857142857143,1
14272,198,2,482.85,15.575806451612904,19
14274,322,1,256.6,17.10666666666667,1
14275,31,6,1189.3799999999999,51.71217391304347,211
14276,43,4,982.9399999999999,17.244561403508772,253
14277,47,6,13009.61,82.86375796178345,314
14278,45,1,205.83,15.833076923076923,1
14279,156,2,191.86,63.95333333333334,160
14281,44,1,245.15,35.02142857142857,1
14282,3,11,4120.32,42.04408163265306,295
14283,99,4,628.44,15.327804878048783,106
14284,289,1,704.4,20.125714285714285,1
14285,149,4,1374.41,40.42382352941177,217
14286,40,4,3851.01,17.584520547945207,331
14290,49,3,2201.91,44.038199999999996,318
14291,16,12,4020.85,15.645330739299611,349
14292,46,7,4354.32,46.82064516129032,220
14293,4,6,2221.37,30.42972602739726,360
14294,43,1,375.34000000000003,16.31913043478261,1
14295,74,4,2196.71,32.78671641791045,292
14296,57,2,456.4,16.9037037037037,152
14298,11,38,39667.19,32.328598207008966,352
14299,1,19,10533.87,53.47142131979696,371
14301,52,3,1352.04,33.801,250
14302,66,3,742.9000000000001,26.532142857142862,306
14303,43,2,277.94,12.633636363636363,27
14304,15,2,1341.56,18.89521126760563,190
14306,14,4,1058.0800000000002,81.39076923076924,298
14307,9,5,2075.31,15.963923076923077,358
14308,185,2,1147.02,573.51,1
14309,49,2,1428.28,19.837222222222223,137
14310,68,1,492.1,22.36818181818182,1
14311,203,1,206.19,18.744545454545456,1
14312,14,5,1478.7,15.9,125
14314,66,1,109.8,54.9,1
14315,200,2,716.69,22.3965625,70
14316,58,5,1370.34,44.20451612903226,208
14318,96,1,158.02,17.55777777777778,1
14319,60,1,494.85,19.032692307692308,1
14320,182,3,868.96,17.3792,141
14321,67,2,687.3100000000001,12.273392857142857,41
14322,65,4,474.1,36.46923076923077,230
14324,45,2,701.61,17.112439024390245,283
14325,205,1,245.48000000000002,13.637777777777778,1
14326,99,2,757.13,15.451632653061225,69
14327,18,5,1583.28,16.84340425531915,318
14328,74,1,445.05,445.05,1
14329,11,8,4912.38,16.70877551020408,348
14330,259,1,200.63,15.433076923076923,1
14332,17,2,1077.2,29.113513513513514,35
14334,61,4,1766.27,18.398645833333333,143
14338,172,1,339.88,17.88842105263158,1
14339,64,1,310.75,34.52777777777778,1
14341,56,10,2285.04,16.67912408759124,318
14342,68,2,249.88,20.823333333333334,39
14343,57,4,1079.66,4.613931623931625,268
14344,3,14,2443.77,14.20796511627907,258
14346,61,3,1294.17,15.048488372093024,72
14347,372,1,82.60000000000001,13.766666666666667,1
14350,16,2,689.1,16.807317073170733,49
14353,46,2,285.9,15.04736842105263,21
14355,1,3,840.0500000000001,14.000833333333334,261
14358,25,2,400.06,16.0024,38
14361,214,1,214.71,15.336428571428572,1
14363,38,2,227.47000000000003,28.433750000000003,49
14365,30,2,634.68,12.44470588235294,287
14366,161,1,136.0,136.0,1
14369,278,2,469.13,18.04346153846154,19
14370,86,6,1175.78,26.722272727272728,226
14372,79,2,860.08,22.633684210526315,156
14374,177,1,108.0,15.428571428571429,1
14375,86,2,871.26,6.268057553956835,91
14376,319,1,215.46,11.97,1
14378,257,1,131.25,14.583333333333334,1
14379,29,2,917.0600000000001,11.183658536585366,87
14380,318,1,48.96,48.96,1
14381,87,1,423.26,7.5582142857142856,1
14382,26,1,578.14,3.778692810457516,1
14384,136,1,58.5,19.5,1
14388,8,9,3488.16,15.298947368421052,315
14389,60,3,854.55,20.34642857142857,165
14390,8,5,1731.16,8.570099009900991,52
14391,212,1,135.6,9.685714285714285,1
14392,68,1,266.4,19.02857142857143,1
14394,200,1,93.8,15.633333333333333,1
14395,8,12,4630.7,10.110698689956331,228
14396,7,6,1591.74,7.579714285714286,366
14398,37,2,707.79,13.354528301886791,126
14399,30,8,2108.21,10.980260416666667,280
14400,44,2,1157.77,24.120208333333334,223
14401,60,9,2744.42,32.67166666666667,301
14402,288,1,285.6,35.7,1
14403,225,2,404.7,80.94,49
14404,5,8,1404.04,13.24566037735849,350
14405,22,1,195.0,97.5,1
14408,107,4,1503.24,68.32909090909091,261
14409,4,5,1696.64,32.62769230769231,198
14410,12,2,1531.63,7.8144387755102045,60
14412,60,1,656.16,16.00390243902439,1
14413,46,3,643.47,8.695540540540541,279
14414,10,1,902.35,42.96904761904762,1
14415,15,10,6124.52,9.350412213740459,343
14417,23,1,524.65,4.484188034188034,1
14419,18,1,202.85,8.819565217391304,1
14420,32,3,1251.65,19.55703125,294
14421,148,4,1656.26,24.00376811594203,179
14422,10,13,6007.88,18.20569696969697,347
14423,73,2,651.4100000000001,54.28416666666667,256
14425,70,3,661.39,16.958717948717947,302
14426,39,7,7246.27,19.06913157894737,242
14427,130,2,900.1800000000001,33.34,137
14429,39,1,516.28,23.467272727272725,1
14430,147,3,1220.9,34.88285714285715,95
14431,15,3,2143.84,33.4975,308
14433,101,1,280.7,3.7932432432432432,1
14435,137,1,90.42,30.14,1
14436,189,1,182.64,91.32,1
14437,1,5,873.34,20.793809523809525,217
14439,79,4,6781.8,69.91546391752577,244
14440,1,9,4281.05,49.7796511627907,372
14441,10,7,2898.8,28.14368932038835,316
14442,50,5,3777.2,31.476666666666667,276
14443,4,2,966.27,16.104499999999998,10
14444,92,1,120.44,10.94909090909091,1
14445,91,1,221.65,6.9265625,1
14446,22,1,189.93,4.522142857142858,1
14447,36,1,548.5,15.23611111111111,1
14449,8,5,1555.4,5.496113074204947,64
14450,15,4,645.19,17.921944444444446,230
14451,25,10,2614.78,6.424520884520885,302
14452,31,2,399.9,5.7956521739130435,126
14454,12,5,977.3000000000001,8.884545454545455,357
14455,68,4,617.72,8.022337662337662,63
14458,16,1,228.07,4.852553191489362,1
14459,287,1,3537.821,46.550276315789475,1
14460,32,6,659.16,25.35230769230769,327
14461,18,10,4573.85,10.030372807017544,307
14462,68,1,262.24,5.463333333333334,1
14463,135,1,256.95,128.475,1
14464,204,2,111.0,27.75,59
14465,64,8,2887.41,41.248714285714286,273
14466,8,7,2374.5,16.489583333333332,353
14467,25,8,1606.98,7.509252336448598,347
14468,369,1,204.24,17.02,1
14469,52,4,2093.46,14.437655172413793,263
14470,66,1,250.85,14.755882352941176,1
14471,227,2,400.95,9.779268292682927,141
14472,325,1,266.05,6.046590909090909,1
14474,215,1,711.23,7.257448979591837,1
14475,44,1,225.3,37.550000000000004,1
14477,72,3,660.0,165.0,267
14478,18,4,1276.66,18.774411764705885,356
14479,1,3,982.86,7.502748091603054,367
14480,38,3,1020.47,19.624423076923076,315
14481,43,3,1648.18,13.734833333333334,270
14482,15,6,2283.91,21.344953271028036,91
14483,372,1,120.0,30.0,1
14484,37,3,749.0600000000001,19.206666666666667,321
14486,147,2,175.5,29.25,41
14487,4,2,225.89000000000001,5.5095121951219515,10
14489,73,3,1111.55,15.879285714285714,175
14490,42,2,1273.47,15.918375000000001,22
14491,8,1,127.2,31.8,1
14492,66,7,1921.91,20.890326086956524,188
14493,26,5,2704.62,11.509021276595744,251
14494,37,2,261.9,26.189999999999998,329
14495,295,1,51.0,51.0,1
14496,9,6,2129.42,23.145869565217392,260
14497,309,1,221.69,20.153636363636362,1
14498,37,5,1943.51,11.042670454545455,148
14499,10,4,1293.3500000000001,10.688842975206613,95
14505,40,11,6019.65,7.619810126582278,326
14506,5,3,1256.6000000000001,8.490540540540541,230
14507,14,5,1848.8600000000001,11.342699386503067,350
14508,12,3,554.87,4.548114754098361,164
14509,170,1,110.95,4.438,1
14510,11,3,979.85,13.064666666666668,60
14512,19,5,940.69,16.798035714285714,348
14513,72,3,332.42,47.48857142857143,131
14514,72,6,3389.84,13.55936,289
14515,23,6,1647.17,21.962266666666668,162
14516,152,1,151.17,4.3191428571428565,1
14519,319,2,203.14,5.34578947368421,45
14521,127,1,199.45000000000002,11.732352941176472,1
14522,231,4,773.88,27.638571428571428,88
14524,45,4,1066.03,8.52824,6
14525,64,8,3810.64,15.617377049180327,298
14526,25,1,258.65,6.308536585365853,1
14527,1,69,19257.08,11.16352463768116,372
14530,32,10,3226.76,12.410615384615385,291
14531,115,1,376.34,12.977241379310344,1
14532,47,7,2912.93,11.65172,287
14533,43,4,1516.65,56.172222222222224,203
14534,33,8,1790.3600000000001,8.649082125603865,236
14535,31,6,3118.39,6.274426559356137,258
14537,259,1,285.84,21.987692307692306,1
14538,166,3,982.59,29.775454545454547,152
14540,15,8,2756.98,14.284870466321244,352
14541,52,6,1038.03,14.828999999999999,285
14543,16,23,10988.14,77.93007092198582,357
14544,106,1,934.23,12.2925,1
14545,310,1,349.25,15.184782608695652,1
14546,12,6,2610.91,6.6435368956743,356
14548,120,7,1888.49,17.815943396226416,249
14549,56,3,624.36,7.176551724137931,316
14550,24,2,587.69,11.753800000000002,95
14551,47,5,691.86,10.02695652173913,270
14552,16,2,343.71,3.54340206185567,211
14553,47,4,959.3299999999999,5.481885714285714,97
14555,17,4,1991.49,20.321326530612247,339
14556,232,3,815.69,4.161683673469388,92
14558,290,3,655.5,43.7,77
14559,26,1,75.6,37.8,1
14560,15,22,3876.2599999999998,30.76396825396825,357
14562,26,8,1631.38,8.963626373626374,279
14563,145,2,640.54,6.042830188679245,82
14564,70,2,2605.62,24.35158878504673,300
14565,109,1,760.1,23.033333333333335,1
14566,53,3,2660.0,221.66666666666666,116
14568,71,1,919.7,19.56808510638298,1
14569,88,3,369.94,16.815454545454546,150
14570,79,1,395.69,10.145897435897435,1
14571,61,1,160.0,5.333333333333333,1
14572,53,4,2722.34,11.111591836734695,204
14573,8,5,925.3,6.047712418300653,328
14574,368,1,143.70000000000002,13.063636363636364,1
14575,124,1,420.22,5.836388888888889,1
14576,8,1,35.400000000000006,35.400000000000006,1
14577,30,3,504.44,8.549830508474576,334
14579,68,1,105.56,4.2224,1
14580,154,1,14.85,14.85,1
14581,180,1,271.05,6.303488372093024,1
14583,19,3,673.33,4.156358024691358,238
14584,57,4,705.1,5.8758333333333335,238
14585,18,4,986.22,12.027073170731708,34
14588,214,1,135.39,8.461875,1
14589,7,1,39.75,13.25,1
14590,60,20,2993.37,14.818663366336633,307
14593,33,9,3048.38,6.626913043478261,332
14594,9,1,255.0,8.225806451612904,1
14595,89,2,423.85,12.466176470588236,234
14596,262,1,222.22,4.192830188679245,1
14597,15,4,1318.39,27.466458333333335,58
14598,205,1,162.07,4.05175,1
14599,26,2,457.89,5.796075949367088,118
14600,29,1,471.84,16.270344827586207,1
14602,292,1,205.35999999999999,6.624516129032258,1
14604,269,1,143.85999999999999,6.254782608695652,1
14605,10,4,921.5600000000001,8.532962962962964,357
14606,2,102,18482.1,4.861152025249868,369
14607,103,8,7553.63,61.915,257
14608,15,7,1567.79,68.16478260869565,354
14609,26,6,884.64,98.29333333333334,278
14610,31,2,24.35,2.435,118
14611,79,2,604.33,15.90342105263158,154
14612,51,1,877.7,62.69285714285714,1
14613,316,1,76.32000000000001,76.32000000000001,1
14614,22,1,295.13,15.533157894736842,1
14615,30,5,951.76,19.828333333333333,153
14616,21,2,121.7,60.85,163
14617,38,2,190.47,21.163333333333334,13
14618,12,4,788.88,22.539428571428573,170
14619,177,1,896.8,22.419999999999998,1
14621,147,4,1212.21,18.09268656716418,171
14623,16,5,1130.28,7.585771812080536,221
14624,51,4,588.22,15.479473684210527,189
14625,10,9,3598.25,16.893192488262912,348
14626,31,7,2619.65,23.815,333
14627,15,1,462.75,15.956896551724139,1
14628,78,3,1326.04,21.38774193548387,241
14630,120,1,338.65,16.126190476190477,1
14631,22,3,1018.71,20.374200000000002,100
14634,73,4,2124.46,19.49045871559633,104
14635,89,1,215.22,14.348,1
14637,313,1,106.68,15.24,1
14639,44,3,1994.47,16.620583333333332,253
14640,45,4,1541.98,15.734489795918368,276
14643,253,3,986.08,31.809032258064516,110
14644,50,5,1416.96,39.36,321
14645,270,1,279.8,15.544444444444444,1
14646,10,78,248396.5,140.09954878736605,362
14647,159,1,270.0,13.5,1
14648,52,15,4466.65,10.363457076566124,312
14649,18,5,2248.6,6.5941348973607035,306
14650,224,1,62.5,15.625,1
14651,30,7,1371.77,7.537197802197802,237
14653,149,5,1666.41,11.259527027027028,224
14654,374,1,246.86,9.142962962962963,1
14655,24,3,1946.28,36.04222222222222,207
14656,51,3,498.95,3.928740157480315,188
14657,65,2,601.97,7.252650602409639,5
14662,63,3,635.06,7.840246913580247,308
14663,66,2,490.6,7.214705882352941,1
14665,63,2,913.95,21.760714285714286,165
14667,1,31,12418.01,16.02323870967742,372
14668,81,1,111.63,9.3025,1
14669,269,4,1957.54,8.85764705882353,103
14670,368,1,190.47,3.40125,1
14671,185,2,1127.45,20.49909090909091,18
14672,151,2,347.59,7.724222222222222,164
14673,3,3,1674.41,18.81359550561798,42
14674,145,1,173.66,12.404285714285715,1
14675,24,1,419.21999999999997,3.380806451612903,1
14676,30,6,5808.55,63.830219780219785,245
14677,228,1,184.91,13.207857142857142,1
14678,215,1,403.39,16.807916666666667,1
14679,17,3,1289.44,20.467301587301588,349
14680,7,43,28615.27,27.781815533980584,363
14681,23,3,376.20000000000005,28.938461538461542,266
14682,64,4,1462.81,17.414404761904763,243
14683,224,1,146.56,6.979047619047619,1
14684,26,1,228.52,2.3804166666666666,1
14685,212,8,4536.64,24.26010695187166,150
14686,50,5,852.53,3.8928310502283106,245
14687,36,2,773.6800000000001,30.947200000000002,151
14688,9,8,2056.3,11.17554347826087,82
14690,28,2,422.63,7.684181818181818,18
14692,16,8,1123.59,12.347142857142856,236
14693,61,6,992.46,14.812835820895524,100
14694,253,1,244.31,16.287333333333333,1
14695,155,3,1534.22,18.71,213
14696,9,2,688.95,16.40357142857143,48
14699,71,3,593.47,14.130238095238095,90
14700,51,2,880.96,16.017454545454545,70
14701,78,6,1961.02,7.317238805970149,241
14702,1,13,3427.44,9.364590163934427,363
14704,60,2,258.96,4.176774193548387,199
14706,254,1,367.54,14.701600000000001,1
14707,71,2,139.2,69.6,141
14708,4,3,1085.91,43.436400000000006,87
14709,15,12,3965.29,24.62913043478261,354
14710,15,9,1300.31,4.392939189189189,356
14712,54,1,411.0,58.714285714285715,1
14713,1,11,2752.51,7.582672176308541,370
14714,43,3,746.05,8.988554216867469,280
14715,78,4,958.0699999999999,14.51621212121212,247
14716,80,1,235.77,5.239333333333334,1
14717,369,1,81.3,7.390909090909091,1
14718,46,1,226.42,20.583636363636362,1
14721,15,1,109.07,4.3628,1
14722,113,2,309.1,5.238983050847458,9
14723,7,7,927.89,4.662763819095478,364
14724,226,1,341.9,8.339024390243901,1
14725,30,3,597.16,11.267169811320754,140
14726,290,1,116.5,7.766666666666667,1
14727,182,2,195.15,5.420833333333333,1
14728,49,1,190.58,13.612857142857143,1
14729,9,3,586.24,4.441212121212121,251
14732,28,11,2814.58,21.650615384615385,338
14733,3,4,6579.26,45.374206896551726,34
14734,61,4,1056.42,16.76857142857143,125
14735,24,24,6174.47,35.89808139534884,347
14736,121,2,374.05,4.250568181818182,1
14737,36,1,2389.62,85.34357142857142,1
14738,196,2,507.45,19.517307692307693,171
14739,3,19,8385.22,42.781734693877546,370
14740,45,8,2712.85,19.104577464788733,242
14741,8,2,497.25,19.125,44
14742,71,1,579.85,17.054411764705883,1
14743,228,1,50.480000000000004,16.826666666666668,1
14744,2,8,2785.1,29.316842105263156,203
14745,137,7,1331.15,18.748591549295774,136
14746,42,4,593.5,65.94444444444444,17
14748,4,7,1736.57,17.02519607843137,276
14749,115,1,310.15,17.230555555555554,1
14750,372,1,112.03,3.5009375,1
14751,320,2,126.45,18.064285714285713,41
14753,96,1,306.36,17.02,1
14754,61,4,909.88,9.577684210526316,264
14755,17,14,4962.27,20.676125000000003,354
14756,18,2,1914.8,23.639506172839507,41
14758,32,3,1380.91,21.244769230769233,214
14761,80,1,192.02,14.77076923076923,1
14762,262,1,117.05,13.005555555555555,1
14766,2,6,4082.76,19.915902439024393,185
14767,110,1,382.81,21.267222222222223,1
14769,26,9,5097.13,15.170029761904763,333
14770,103,6,2761.2200000000003,19.04289655172414,184
14771,257,2,594.62,12.651489361702128,115
14773,228,1,140.55,14.055000000000001,1
14774,164,1,241.45000000000002,18.573076923076925,1
14775,8,1,406.56,20.328,1
14776,23,4,1170.0,16.027397260273972,58
14777,39,1,307.56,19.2225,1
14783,295,1,307.3,18.076470588235296,1
14784,25,1,159.94,13.328333333333333,1
14786,186,1,90.96,12.994285714285713,1
14787,107,1,110.65,7.376666666666667,1
14788,232,1,476.88,17.03142857142857,1
14790,10,6,1781.56,17.995555555555555,354
14791,242,1,303.63,15.980526315789474,1
14793,171,1,396.91,15.8764,1
14794,38,3,633.99,26.41625,84
14796,2,11,2865.05,6.9709245742092465,358
14797,143,1,300.31,18.769375,1
14798,17,5,550.5699999999999,14.880270270270268,267
14799,373,1,180.45000000000002,18.045,1
14800,5,6,3415.38,12.743955223880597,65
14802,74,2,1502.98,751.49,1
14805,40,3,536.15,6.619135802469136,217
14806,75,1,110.04,12.226666666666667,1
14807,26,2,504.14,13.266842105263157,259
14809,257,2,686.76,38.153333333333336,1
14810,5,3,446.59,6.472318840579709,59
14811,23,1,170.5,6.089285714285714,1
14812,234,1,178.85,4.968055555555555,1
14813,5,4,888.91,6.4413768115942025,241
14814,217,1,154.21,5.140333333333333,1
14817,31,5,2849.52,17.06299401197605,232
14818,94,3,495.76,8.852857142857143,189
14819,130,2,184.34,4.49609756097561,224
14820,16,5,767.47,21.927714285714288,297
14821,2,7,1230.15,17.82826086956522,309
14822,121,1,157.7,17.522222222222222,1
14824,15,6,2895.2000000000003,22.443410852713182,257
14825,4,13,2698.17,14.276031746031746,243
14826,217,2,385.2,38.519999999999996,113
14828,24,10,7699.7,91.66309523809524,344
14829,8,4,995.29,14.636617647058824,64
14831,316,3,1676.57,20.445975609756097,57
14832,266,1,322.69,322.69,1
14833,134,1,94.8,13.542857142857143,1
14834,43,1,485.86,24.293,1
14835,164,2,297.0,148.5,88
14837,78,5,1810.82,17.928910891089107,241
14838,59,2,769.9200000000001,10.998857142857144,313
14839,54,3,915.28,12.368648648648648,285
14840,175,1,299.86,16.65888888888889,1
14841,10,8,3867.2400000000002,23.871851851851854,362
14843,72,1,211.8,23.533333333333335,1
14844,66,6,3512.62,23.89537414965986,175
14845,235,1,150.0,150.0,1
14846,63,1,437.4,36.449999999999996,1
14847,43,2,1039.55,21.21530612244898,156
14848,40,1,310.56,28.232727272727274,1
14849,9,21,7832.91,21.34307901907357,325
14850,53,6,1445.21,8.30580459770115,151
14851,266,1,318.06,22.71857142857143,1
14852,60,12,3295.7400000000002,19.85385542168675,219
14853,59,3,901.0699999999999,40.95772727272727,182
14854,26,4,1563.03,17.761704545454545,296
14855,110,5,5874.65,31.41524064171123,136
14857,78,5,2478.731,16.200856209150327,192
14858,141,1,180.75,16.431818181818183,1
14859,190,1,351.9,43.9875,1
14861,16,9,1254.94,15.68675,350
14865,8,3,77.52,15.504,366
14866,2,8,6460.32,170.00842105263158,104
14867,31,13,2241.78,22.19584158415842,338
14868,16,4,1230.42,18.3644776119403,39
14869,24,4,2056.69,11.820057471264368,335
14870,49,5,1511.7,29.071153846153848,270
14871,129,5,726.89,7.196930693069307,245
14872,119,3,816.6,18.990697674418605,149
14873,269,1,334.45,15.926190476190476,1
14874,171,1,116.18,19.363333333333333,1
14875,77,1,1397.08,33.26380952380952,1
14876,157,2,256.7,19.746153846153845,40
14877,54,2,425.85,6.7595238095238095,224
14878,12,16,2600.41,10.527975708502023,280
14879,320,1,185.06,6.854074074074074,1
14882,26,12,2956.95,54.75833333333333,228
14884,305,1,120.6,15.075,1
14885,63,2,832.8,52.05,38
14890,254,2,691.6,13.832,41
14891,52,2,552.35,18.41166666666667,19
14892,326,1,202.35000000000002,15.565384615384618,1
14893,253,1,571.76,17.326060606060604,1
14894,79,2,837.0600000000001,36.393913043478264,294
14895,19,18,13980.83,34.77818407960199,345
14896,1,7,1614.45,6.671280991735538,367
14897,45,4,1774.16,24.641111111111112,314
14898,7,9,2195.14,11.86562162162162,364
14899,31,1,1331.38,10.32077519379845,1
14900,158,1,13.919999999999998,13.919999999999998,1
14901,2,5,860.11,12.287285714285714,131
14902,31,2,702.96,18.024615384615384,157
14904,44,2,605.05,8.403472222222222,19
14905,10,6,1355.24,22.21704918032787,361
14906,81,1,68.44,68.44,1
14907,3,10,2664.69,20.34114503816794,234
14908,99,1,104.10000000000001,20.82,1
14909,73,3,1404.68,17.558500000000002,226
14911,1,205,152121.22,27.320621408045977,373
14912,37,4,1021.4,28.37222222222222,280
14913,24,4,2845.7000000000003,17.785625000000003,97
14915,11,9,1503.77,19.279102564102566,360
14916,67,4,1773.97,31.122280701754388,186
14917,232,2,1123.75,38.75,1
14918,40,7,4345.66,45.267291666666665,206
14919,175,1,359.35,27.642307692307693,1
14920,201,1,629.4,15.735,1
14922,29,2,843.74,16.8748,114
14924,246,2,620.96,29.56952380952381,29
14926,17,2,359.4,119.8,216
14927,32,1,308.2,15.41,1
14928,263,1,223.91000000000003,10.662380952380953,1
14929,57,1,612.8100000000001,26.643913043478264,1
14930,106,3,2873.77,19.03158940397351,136
14932,1,2,666.13,20.8165625,20
14933,79,4,1770.0,442.5,1
14934,14,3,1612.56,16.45469387755102,62
14935,255,1,1065.1200000000001,66.57000000000001,1
14936,26,4,4273.79,26.21957055214724,192
14938,198,2,2322.43,32.710281690140846,1
14940,53,2,531.49,16.6090625,315
14941,214,1,182.1,26.014285714285712,1
14942,37,4,746.56,39.292631578947365,328
14943,299,1,107.62,21.524,1
14944,25,7,3884.42,29.206165413533835,271
14945,49,1,179.4,16.30909090909091,1
14947,24,4,758.97,18.97425,236
14949,105,4,515.0,19.074074074074073,252
14952,32,21,9529.86,56.38970414201184,339
14953,54,3,685.65,3.58979057591623,17
14954,339,1,167.27,4.079756097560976,1
14955,368,1,163.77,5.282903225806452,1
14956,57,1,1325.0,331.25,1
14957,280,1,203.2,12.7,1
14958,231,3,458.26,15.275333333333332,140
14961,15,13,9365.47,26.160530726256983,355
14962,175,3,240.21000000000004,26.690000000000005,45
14963,15,7,1651.23,5.814190140845071,145
14966,23,5,881.24,7.6629565217391304,336
14967,77,5,1518.81,66.03521739130434,294
14968,94,1,353.65,7.524468085106382,1
14969,339,1,906.23,69.71000000000001,1
14970,45,8,3327.29,42.11759493670886,254
14972,17,1,30.300000000000004,15.150000000000002,1
14975,57,1,192.45,12.83,1
14977,361,1,31.93,7.9825,1
14978,66,5,1190.82,15.668684210526315,160
14979,371,1,429.66,8.768571428571429,1
14980,373,1,150.68,6.278333333333333,1
14981,59,1,270.8,19.342857142857145,1
14982,208,1,237.78,6.096923076923077,1
14983,325,1,183.20000000000002,6.106666666666667,1
14984,24,4,1058.1399999999999,70.54266666666666,308
14986,12,2,563.1,5.745918367346939,307
14987,1,7,1387.4499999999998,106.72692307692306,371
14988,16,6,1704.1100000000001,8.739025641025641,221
14989,297,1,342.4,19.022222222222222,1
14990,248,2,304.17,7.242142857142857,118
14991,66,1,314.67,14.984285714285715,1
14992,78,1,210.5,7.796296296296297,1
14993,199,1,36.13,3.6130000000000004,1
14994,18,5,946.72,3.1348344370860928,240
14996,117,2,442.28999999999996,10.787560975609756,1
14997,291,1,230.4,19.2,1
14998,64,2,338.31,6.633529411764706,177
14999,228,1,129.48000000000002,14.386666666666668,1
15001,30,2,199.10999999999999,4.328478260869565,1
15002,3,6,3127.9700000000003,12.363517786561266,329
15003,109,6,1027.03,3.1216717325227963,209
15005,2,29,7681.71,5.8954029163468915,372
15006,89,1,277.4,5.547999999999999,1
15008,116,2,360.0,30.0,157
15011,31,2,416.6,20.830000000000002,20
15012,9,2,429.78,3.5519008264462806,203
15013,123,10,1610.82,4.737705882352941,189
15015,137,13,2354.97,8.010102040816326,223
15016,29,4,450.85,5.304117647058824,150
15018,3,1,111.25,22.25,1
15020,15,1,198.47,7.350740740740741,1
15021,2,4,826.91,3.626798245614035,131
15022,313,1,281.05,14.792105263157895,1
15023,5,10,5287.64,12.04473804100228,304
15024,3,8,2414.18,11.176759259259258,57
15025,204,1,617.83,8.580972222222222,1
15026,11,2,579.89,7.531038961038961,72
15027,31,6,2129.45,38.02589285714286,229
15028,4,3,521.78,7.673235294117647,25
15029,255,1,365.1,36.510000000000005,1
15030,16,6,1461.63,56.21653846153846,264
15031,30,10,2449.75,8.595614035087719,337
15032,2,7,8821.55,120.8431506849315,362
15034,22,6,3957.04,10.931049723756907,191
15037,12,2,397.76,8.83911111111111,1
15038,5,4,579.67,4.082183098591549,55
15039,4,47,19960.3,15.692059748427672,360
15040,177,1,7.49,7.49,1
15041,80,1,109.47,2.8807894736842106,1
15042,231,1,179.52,44.88,1
15043,99,5,2333.3199999999997,48.610833333333325,69
15044,15,18,8389.42,18.560663716814158,343
15046,61,10,2533.37,13.126269430051813,268
15048,4,1,98.7,4.291304347826087,1
15050,57,2,2349.5,32.18493150684932,59
15051,15,6,2543.55,17.3030612244898,359
15055,110,3,549.12,6.779259259259259,248
15056,156,1,113.65,18.941666666666666,1
15057,79,3,1766.46,39.254666666666665,290
15058,12,5,1285.04,15.864691358024691,276
15059,12,10,2153.48,6.117840909090909,356
15061,3,86,83284.38,142.6102397260274,371
15062,59,4,1597.76,15.664313725490196,186
15064,46,4,1254.41,15.486543209876544,306
15065,46,1,168.73,15.339090909090908,1
15067,49,2,2118.12,22.296,193
15068,54,2,621.54,5.452105263157894,203
15070,8,3,737.0500000000001,23.032812500000002,351
15071,22,2,473.49,16.910357142857144,184
15072,115,1,187.52,14.424615384615386,1
15073,36,5,1744.61,16.615333333333332,281
15074,65,2,817.46,26.36967741935484,38
15076,128,2,566.89,18.286774193548386,29
15077,130,2,2428.08,75.8775,235
15078,4,23,8018.77,22.716062322946176,367
15079,1,8,2871.7400000000002,29.303469387755104,365
15080,63,2,546.25,17.620967741935484,74
15081,3,8,1460.92,19.222631578947368,168
15082,304,1,93.35000000000001,15.558333333333335,1
15084,15,2,965.1999999999999,31.13548387096774,266
15085,365,1,347.54,38.61555555555556,1
15086,200,2,218.53,19.866363636363637,60
15091,310,2,565.9,20.95925925925926,1
15092,98,1,318.65,16.771052631578947,1
15093,8,18,9729.09,43.433437500000004,359
15094,99,2,83.0,16.6,181
15095,56,6,1771.04,23.00051948051948,267
15097,219,2,660.27,16.104146341463416,1
